"Country,Other",Date,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
Barbados,2023-03-07,"106,645",,575,,"106,057",,13,,"370,266","1,996","794,426","2,758,203","288,023",North America,3,501,0.0,,,45
Barbados,2023-03-08,"106,645",,575,,"106,057",,13,,"370,266","1,996","794,426","2,758,203","288,023",North America,3,501,0.0,,,45
Barbados,2023-03-09,"106,645",,575,,"106,057",,13,,"370,266","1,996","794,426","2,758,203","288,023",North America,3,501,0.0,,,45
Barbados,2023-03-10,"106,798",,579,,"106,211",,8,,"370,797","2,010","794,426","2,758,203","288,023",North America,3,497,0.0,,,28
Belarus,2023-03-02,"994,037",,"7,118",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800",Europe,9,"1,325",1.0,,,141
Belarus,2023-03-03,"994,037",,"7,118",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800",Europe,9,"1,325",1.0,,,141
Belarus,2023-03-04,"994,037",,"7,118",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800",Europe,9,"1,325",1.0,,,141
Belarus,2023-03-05,"994,037",,"7,118",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800",Europe,9,"1,325",1.0,,,141
Belarus,2023-03-06,"994,037",,"7,118",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800",Europe,9,"1,325",1.0,,,141
Belarus,2023-03-07,"994,037",,"7,118",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800",Europe,9,"1,325",1.0,,,141
Belarus,2023-03-08,"994,037",,"7,118",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800",Europe,9,"1,325",1.0,,,141
Belarus,2023-03-09,"994,037",,"7,118",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800",Europe,9,"1,325",1.0,,,141
Belarus,2023-03-10,"994,037",,"7,118",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800",Europe,9,"1,325",1.0,,,141
Belgium,2023-03-02,"4,727,795","+1,449","33,775",8.0,"4,660,013",+558,"34,007",43,"405,184","2,895","36,752,058","3,149,741","11,668,278",Europe,2,345,0.0,124.0,0.7,"2,914"
Belgium,2023-03-03,"4,727,795",,"33,775",,"4,661,128","+1,115","32,892",43,"405,184","2,895","36,752,058","3,149,741","11,668,278",Europe,2,345,0.0,,,"2,819"
Belgium,2023-03-04,"4,727,795",,"33,775",,"4,661,070",,"32,950",43,"405,184","2,895","36,752,058","3,149,741","11,668,278",Europe,2,345,0.0,,,"2,824"
Belgium,2023-03-05,"4,727,795",,"33,775",,"4,661,628",+558,"32,392",43,"405,184","2,895","36,752,058","3,149,741","11,668,278",Europe,2,345,0.0,,,"2,776"
Belgium,2023-03-06,"4,727,795",,"33,775",,"4,661,628",+558,"32,392",43,"405,184","2,895","36,752,058","3,149,741","11,668,278",Europe,2,345,0.0,,,"2,776"
Belgium,2023-03-07,"4,727,795",,"33,775",,"4,662,420",+792,"31,600",43,"405,184","2,895","36,752,058","3,149,741","11,668,278",Europe,2,345,0.0,,,"2,708"
Belgium,2023-03-08,"4,727,795",,"33,775",,"4,663,213",+793,"30,807",43,"405,184","2,895","36,752,058","3,149,741","11,668,278",Europe,2,345,0.0,,,"2,640"
Belgium,2023-03-09,"4,727,795",,"33,775",,"4,664,005",+792,"30,015",43,"405,184","2,895","36,752,058","3,149,741","11,668,278",Europe,2,345,0.0,,,"2,572"
Belgium,2023-03-10,"4,739,365",,"33,814",,"4,666,382","+1,585","39,169",43,"406,175","2,898","36,797,565","3,153,641","11,668,278",Europe,2,345,0.0,,,"3,357"
Belize,2023-03-02,"70,757",,688,,"70,056",,13,6,"171,661","1,669","576,016","1,397,453","412,190",North America,6,599,1.0,,,32
Belize,2023-03-03,"70,757",,688,,"70,056",,13,6,"171,661","1,669","576,016","1,397,453","412,190",North America,6,599,1.0,,,32
Belize,2023-03-04,"70,757",,688,,"70,056",,13,6,"171,661","1,669","576,016","1,397,453","412,190",North America,6,599,1.0,,,32
Belize,2023-03-05,"70,757",,688,,"70,056",,13,6,"171,661","1,669","576,016","1,397,453","412,190",North America,6,599,1.0,,,32
Belize,2023-03-06,"70,757",,688,,"70,056",,13,6,"171,661","1,669","576,016","1,397,453","412,190",North America,6,599,1.0,,,32
Belize,2023-03-07,"70,757",,688,,"70,056",,13,6,"171,661","1,669","576,016","1,397,453","412,190",North America,6,599,1.0,,,32
Belize,2023-03-08,"70,757",,688,,"70,056",,13,6,"171,661","1,669","576,016","1,397,453","412,190",North America,6,599,1.0,,,32
Belize,2023-03-09,"70,757",,688,,"70,056",,13,6,"171,661","1,669","576,016","1,397,453","412,190",North America,6,599,1.0,,,32
Belize,2023-03-10,"70,782",+25,688,,"70,085",+29,9,6,"171,722","1,669","576,016","1,397,453","412,190",North America,6,599,1.0,61.0,,22
Benin,2023-03-02,"27,990",,163,,"27,825",,2,,"2,189",13,"604,310","47,268","12,784,726",Africa,457,"78,434",21.0,,,0.2
Benin,2023-03-03,"27,990",,163,,"27,825",,2,,"2,189",13,"604,310","47,268","12,784,726",Africa,457,"78,434",21.0,,,0.2
Benin,2023-03-04,"27,990",,163,,"27,825",,2,,"2,189",13,"604,310","47,268","12,784,726",Africa,457,"78,434",21.0,,,0.2
Benin,2023-03-05,"27,990",,163,,"27,825",,2,,"2,189",13,"604,310","47,268","12,784,726",Africa,457,"78,434",21.0,,,0.2
Benin,2023-03-06,"27,990",,163,,"27,825",,2,,"2,189",13,"604,310","47,268","12,784,726",Africa,457,"78,434",21.0,,,0.2
Benin,2023-03-07,"27,990",,163,,"27,825",,2,,"2,189",13,"604,310","47,268","12,784,726",Africa,457,"78,434",21.0,,,0.2
Benin,2023-03-08,"27,999",+9,163,,"27,830",+5,6,,"2,190",13,"604,310","47,268","12,784,726",Africa,457,"78,434",21.0,0.7,,0.5
Benin,2023-03-09,"27,999",,163,,"27,830",,6,,"2,190",13,"604,310","47,268","12,784,726",Africa,457,"78,434",21.0,,,0.5
Benin,2023-03-10,"27,999",,163,,"27,830",,6,,"2,190",13,"604,310","47,268","12,784,726",Africa,457,"78,434",21.0,,,0.5
Bermuda,2023-03-02,"18,814",,160,,"18,638",,16,,"303,750","2,583","1,027,859","16,594,698","61,939",North America,3,387,0.0,,,258
Bermuda,2023-03-03,"18,814",,160,,"18,638",,16,,"303,750","2,583","1,027,859","16,594,698","61,939",North America,3,387,0.0,,,258
Bermuda,2023-03-04,"18,814",,160,,"18,638",,16,,"303,750","2,583","1,027,859","16,594,698","61,939",North America,3,387,0.0,,,258
Bermuda,2023-03-05,"18,814",,160,,"18,638",,16,,"303,750","2,583","1,027,859","16,594,698","61,939",North America,3,387,0.0,,,258
Bermuda,2023-03-06,"18,814",,160,,"18,638",,16,,"303,750","2,583","1,027,859","16,594,698","61,939",North America,3,387,0.0,,,258
Bermuda,2023-03-07,"18,814",,160,,"18,638",,16,,"303,750","2,583","1,027,859","16,594,698","61,939",North America,3,387,0.0,,,258
Bermuda,2023-03-08,"18,814",,160,,"18,638",,16,,"303,750","2,583","1,027,859","16,594,698","61,939",North America,3,387,0.0,,,258
Bermuda,2023-03-09,"18,828",+14,160,,"18,653",+15,15,,"303,976","2,583","1,028,312","16,602,012","61,939",North America,3,387,0.0,226,,242
Bermuda,2023-03-10,"18,828",,160,,"18,653",,15,,"303,976","2,583","1,028,312","16,602,012","61,939",North America,3,387,0.0,,,242
Bhutan,2023-03-02,"62,620",,21,,"61,564",,"1,035",,"79,473",27,"2,303,734","2,923,739","787,941",Asia,13,"37,521",0.0,,,"1,314"
Bhutan,2023-03-03,"62,620",,21,,"61,564",,"1,035",,"79,473",27,"2,303,734","2,923,739","787,941",Asia,13,"37,521",0.0,,,"1,314"
Bhutan,2023-03-04,"62,620",,21,,"61,564",,"1,035",,"79,473",27,"2,303,734","2,923,739","787,941",Asia,13,"37,521",0.0,,,"1,314"
Bhutan,2023-03-05,"62,620",,21,,"61,564",,"1,035",,"79,473",27,"2,303,734","2,923,739","787,941",Asia,13,"37,521",0.0,,,"1,314"
Bhutan,2023-03-06,"62,620",,21,,"61,564",,"1,035",,"79,473",27,"2,303,734","2,923,739","787,941",Asia,13,"37,521",0.0,,,"1,314"
Bhutan,2023-03-07,"62,620",,21,,"61,564",,"1,035",,"79,473",27,"2,303,734","2,923,739","787,941",Asia,13,"37,521",0.0,,,"1,314"
Bhutan,2023-03-08,"62,620",,21,,"61,564",,"1,035",,"79,473",27,"2,303,734","2,923,739","787,941",Asia,13,"37,521",0.0,,,"1,314"
Bhutan,2023-03-09,"62,627",+7,21,,"61,564",,"1,042",,"79,482",27,"2,303,734","2,923,739","787,941",Asia,13,"37,521",0.0,9,,"1,322"
Bhutan,2023-03-10,"62,627",,21,,"61,564",,"1,042",,"79,482",27,"2,303,734","2,923,739","787,941",Asia,13,"37,521",0.0,,,"1,322"
Bolivia,2023-03-02,"1,193,418",+162,"22,365",,"1,158,257",+185,"12,796",220,"99,512","1,865","2,705,422","225,590","11,992,656",South America,10,536,4.0,14.0,,"1,067"
Bolivia,2023-03-03,"1,193,650",+232,"22,365",,"1,158,540",+283,"12,745",220,"99,532","1,865","2,705,422","225,590","11,992,656",South America,10,536,4.0,19,,"1,063"
Bolivia,2023-03-04,"1,193,815",+165,"22,365",,"1,158,821",+281,"12,629",220,"99,546","1,865","2,705,422","225,590","11,992,656",South America,10,536,4.0,14.0,,"1,053"
Bolivia,2023-03-05,"1,193,908",+93,"22,365",,"1,159,036",+215,"12,507",220,"99,553","1,865","2,705,422","225,590","11,992,656",South America,10,536,4.0,8.0,,"1,043"
Bolivia,2023-03-06,"1,193,908",+93,"22,365",,"1,159,036",+215,"12,507",220,"99,553","1,865","2,705,422","225,590","11,992,656",South America,10,536,4.0,8.0,,"1,043"
Bolivia,2023-03-07,"1,193,970",+62,"22,365",,"1,159,308",+272,"12,297",220,"99,558","1,865","2,705,422","225,590","11,992,656",South America,10,536,4.0,5.0,,"1,025"
Bolivia,2023-03-08,"1,194,069",+99,"22,365",,"1,159,564",+256,"12,140",220,"99,567","1,865","2,705,422","225,590","11,992,656",South America,10,536,4.0,8.0,,"1,012"
Bolivia,2023-03-09,"1,194,187",+118,"22,365",,"1,160,189",+625,"11,633",220,"99,577","1,865","2,705,422","225,590","11,992,656",South America,10,536,4.0,10,,970
Bolivia,2023-03-10,"1,194,387",+110,"22,366",1.0,"1,160,755",+280,"11,266",220,"99,593","1,865","2,705,422","225,590","11,992,656",South America,10,536,4.0,9.0,0.08,939
Bosnia and Herzegovina,2023-03-02,"401,636",,"16,279",,"379,084",,"6,273",,"123,606","5,010","1,884,721","580,036","3,249,317",Europe,8,200,2.0,,,"1,931"
Bosnia and Herzegovina,2023-03-03,"401,636",,"16,279",,"379,084",,"6,273",,"123,606","5,010","1,884,721","580,036","3,249,317",Europe,8,200,2.0,,,"1,931"
Bosnia and Herzegovina,2023-03-04,"401,636",,"16,279",,"379,084",,"6,273",,"123,606","5,010","1,884,721","580,036","3,249,317",Europe,8,200,2.0,,,"1,931"
Bosnia and Herzegovina,2023-03-05,"401,636",,"16,279",,"379,084",,"6,273",,"123,606","5,010","1,884,721","580,036","3,249,317",Europe,8,200,2.0,,,"1,931"
Bosnia and Herzegovina,2023-03-06,"401,636",,"16,279",,"379,084",,"6,273",,"123,606","5,010","1,884,721","580,036","3,249,317",Europe,8,200,2.0,,,"1,931"
Bosnia and Herzegovina,2023-03-07,"401,636",,"16,279",,"379,084",,"6,273",,"123,606","5,010","1,884,721","580,036","3,249,317",Europe,8,200,2.0,,,"1,931"
Bosnia and Herzegovina,2023-03-08,"401,636",,"16,279",,"379,084",,"6,273",,"123,606","5,010","1,884,721","580,036","3,249,317",Europe,8,200,2.0,,,"1,931"
Bosnia and Herzegovina,2023-03-09,"401,729",+93,"16,280",1.0,"379,084",,"6,365",,"123,635","5,010","1,884,721","580,036","3,249,317",Europe,8,200,2.0,29,0.3,"1,959"
Bosnia and Herzegovina,2023-03-10,"401,729",,"16,280",,"379,084",,"6,365",,"123,635","5,010","1,884,721","580,036","3,249,317",Europe,8,200,2.0,,,"1,959"
Botswana,2023-03-02,"329,727",,"2,801",,"326,868",,58,1,"135,070","1,147","2,026,898","830,300","2,441,162",Africa,7,872,1.0,,,24
Botswana,2023-03-03,"329,727",,"2,801",,"326,868",,58,1,"135,070","1,147","2,026,898","830,300","2,441,162",Africa,7,872,1.0,,,24
Botswana,2023-03-04,"329,727",,"2,801",,"326,868",,58,1,"135,070","1,147","2,026,898","830,300","2,441,162",Africa,7,872,1.0,,,24
Botswana,2023-03-05,"329,727",,"2,801",,"326,868",,58,1,"135,070","1,147","2,026,898","830,300","2,441,162",Africa,7,872,1.0,,,24
Botswana,2023-03-06,"329,727",,"2,801",,"326,868",,58,1,"135,070","1,147","2,026,898","830,300","2,441,162",Africa,7,872,1.0,,,24
Botswana,2023-03-07,"329,727",,"2,801",,"326,868",,58,1,"135,070","1,147","2,026,898","830,300","2,441,162",Africa,7,872,1.0,,,24
Botswana,2023-03-08,"329,758",+31,"2,801",,"326,916",+48,41,1,"135,082","1,147","2,026,898","830,300","2,441,162",Africa,7,872,1.0,13.0,,17
Botswana,2023-03-09,"329,758",,"2,801",,"326,916",,41,1,"135,082","1,147","2,026,898","830,300","2,441,162",Africa,7,872,1.0,,,17
Botswana,2023-03-10,"329,758",,"2,801",,"326,916",,41,1,"135,082","1,147","2,026,898","830,300","2,441,162",Africa,7,872,1.0,,,17
Brazil,2023-03-02,"37,066,791","+3,327","699,230",33.0,"36,241,001",,"126,560",,"172,121","3,247","63,776,166","296,146","215,353,593",South America,6,308,3.0,15.0,0.2,588
Brazil,2023-03-03,"37,076,053","+9,262","699,276",46.0,"36,249,161","+8,160","127,616",,"172,164","3,247","63,776,166","296,146","215,353,593",South America,6,308,3.0,43,0.2,593
Brazil,2023-03-04,"37,076,053",,"699,276",,"36,249,161",,"127,616",,"172,164","3,247","63,776,166","296,146","215,353,593",South America,6,308,3.0,,,593
Brazil,2023-03-05,"37,076,053",,"699,276",,"36,249,161",,"127,616",,"172,164","3,247","63,776,166","296,146","215,353,593",South America,6,308,3.0,,,593
Brazil,2023-03-06,"37,076,053",,"699,276",,"36,249,161",,"127,616",,"172,164","3,247","63,776,166","296,146","215,353,593",South America,6,308,3.0,,,593
Brazil,2023-03-07,"37,076,053",,"699,276",,"36,249,161",,"127,616",,"172,164","3,247","63,776,166","296,146","215,353,593",South America,6,308,3.0,,,593
Brazil,2023-03-08,"37,076,053",,"699,276",,"36,249,161",,"127,616",,"172,164","3,247","63,776,166","296,146","215,353,593",South America,6,308,3.0,,,593
Brazil,2023-03-09,"37,085,520","+9,467","699,310",34.0,"36,249,161",,"137,049",,"172,208","3,247","63,776,166","296,146","215,353,593",South America,6,308,3.0,44,0.2,636
Brazil,2023-03-10,"37,085,520",,"699,310",,"36,249,161",,"137,049",,"172,208","3,247","63,776,166","296,146","215,353,593",South America,6,308,3.0,,,636
British Virgin Islands,2023-03-02,"7,305",,64,,,,,,"238,757","2,092","107,339","3,508,269","30,596",North America,4,478,0.0,,,392
British Virgin Islands,2023-03-03,"7,305",,64,,,,,,"238,757","2,092","107,339","3,508,269","30,596",North America,4,478,0.0,,,392
British Virgin Islands,2023-03-04,"7,305",,64,,,,,,"238,757","2,092","107,339","3,508,269","30,596",North America,4,478,0.0,,,392
British Virgin Islands,2023-03-05,"7,305",,64,,,,,,"238,757","2,092","107,339","3,508,269","30,596",North America,4,478,0.0,,,392
British Virgin Islands,2023-03-06,"7,305",,64,,,,,,"238,757","2,092","107,339","3,508,269","30,596",North America,4,478,0.0,,,392
British Virgin Islands,2023-03-07,"7,305",,64,,,,,,"238,757","2,092","107,339","3,508,269","30,596",North America,4,478,0.0,,,392
British Virgin Islands,2023-03-08,"7,305",,64,,,,,,"238,757","2,092","107,339","3,508,269","30,596",North America,4,478,0.0,,,392
British Virgin Islands,2023-03-09,"7,305",,64,,,,,,"238,757","2,092","107,339","3,508,269","30,596",North America,4,478,0.0,,,392
British Virgin Islands,2023-03-10,"7,305",,64,,,,,,"238,757","2,092","107,339","3,508,269","30,596",North America,4,478,0.0,,,392
Brunei,2023-03-02,"278,698",,225,,"243,601",,"34,872",,"625,682",505,"717,784","1,611,437","445,431",Asia,2,"1,980",1.0,,,"78,288"
Brunei,2023-03-03,"278,698",,225,,"243,601",,"34,872",,"625,682",505,"717,784","1,611,437","445,431",Asia,2,"1,980",1.0,,,"78,288"
Brunei,2023-03-04,"278,698",,225,,"243,601",,"34,872",,"625,682",505,"717,784","1,611,437","445,431",Asia,2,"1,980",1.0,,,"78,288"
Brunei,2023-03-05,"278,698",,225,,"243,601",,"34,872",,"625,682",505,"717,784","1,611,437","445,431",Asia,2,"1,980",1.0,,,"78,288"
Brunei,2023-03-06,"278,698",,225,,"243,601",,"34,872",,"625,682",505,"717,784","1,611,437","445,431",Asia,2,"1,980",1.0,,,"78,288"
Brunei,2023-03-07,"278,698",,225,,"243,601",,"34,872",,"625,682",505,"717,784","1,611,437","445,431",Asia,2,"1,980",1.0,,,"78,288"
Brunei,2023-03-08,"279,661",,225,,"243,601",,"35,835",,"627,844",505,"717,784","1,611,437","445,431",Asia,2,"1,980",1.0,,,"80,450"
Brunei,2023-03-09,"279,661",,225,,"243,601",,"35,835",,"627,844",505,"717,784","1,611,437","445,431",Asia,2,"1,980",1.0,,,"80,450"
Brunei,2023-03-10,"279,661",,225,,"243,601",,"35,835",,"627,844",505,"717,784","1,611,437","445,431",Asia,2,"1,980",1.0,,,"80,450"
Bulgaria,2023-03-02,"1,296,913",+60,"38,217",,"1,255,709",+47,"2,987",26,"189,480","5,584","11,058,270","1,615,620","6,844,597",Europe,5,179,1.0,9.0,,436
Bulgaria,2023-03-03,"1,297,006",+93,"38,219",2.0,"1,255,859",+150,"2,928",25,"189,493","5,584","11,061,072","1,616,030","6,844,597",Europe,5,179,1.0,14,0.3,428
Bulgaria,2023-03-04,"1,297,037",+31,"38,219",,"1,255,861",+2,"2,957",25,"189,498","5,584","11,061,733","1,616,126","6,844,597",Europe,5,179,1.0,5.0,,432
Bulgaria,2023-03-05,"1,297,062",+25,"38,219",,"1,255,863",+2,"2,980",24,"189,502","5,584","11,062,249","1,616,202","6,844,597",Europe,5,179,1.0,4.0,,435
Bulgaria,2023-03-06,"1,297,062",+25,"38,219",,"1,255,863",+2,"2,980",24,"189,502","5,584","11,062,249","1,616,202","6,844,597",Europe,5,179,1.0,4.0,,435
Bulgaria,2023-03-07,"1,297,243",+181,"38,219",,"1,256,028",+165,"2,996",26,"189,528","5,584","11,066,587","1,616,835","6,844,597",Europe,5,179,1.0,26.0,,438
Bulgaria,2023-03-08,"1,297,358",+115,"38,222",3.0,"1,256,083",+55,"3,053",26,"189,545","5,584","11,069,682","1,617,288","6,844,597",Europe,5,179,1.0,17.0,0.4,446
Bulgaria,2023-03-09,"1,297,451",+93,"38,225",3.0,"1,256,205",+122,"3,021",25,"189,558","5,585","11,072,204","1,617,656","6,844,597",Europe,5,179,1.0,14,0.4,441
Bulgaria,2023-03-10,"1,297,630",+107,"38,229",1.0,"1,256,704",+423,"2,697",26,"189,585","5,585","11,077,073","1,618,367","6,844,597",Europe,5,179,1.0,16.0,0.1,394
Burkina Faso,2023-03-02,"22,056",,396,,"21,596",,64,,998,18,"248,995","11,265","22,102,838",Africa,"1,002","55,815",89.0,,,3
Burkina Faso,2023-03-03,"22,056",,396,,"21,596",,64,,998,18,"248,995","11,265","22,102,838",Africa,"1,002","55,815",89.0,,,3
Burkina Faso,2023-03-04,"22,056",,396,,"21,596",,64,,998,18,"248,995","11,265","22,102,838",Africa,"1,002","55,815",89.0,,,3
Burkina Faso,2023-03-05,"22,056",,396,,"21,596",,64,,998,18,"248,995","11,265","22,102,838",Africa,"1,002","55,815",89.0,,,3
Burkina Faso,2023-03-06,"22,056",,396,,"21,596",,64,,998,18,"248,995","11,265","22,102,838",Africa,"1,002","55,815",89.0,,,3
Burkina Faso,2023-03-07,"22,056",,396,,"21,596",,64,,998,18,"248,995","11,265","22,102,838",Africa,"1,002","55,815",89.0,,,3
Burkina Faso,2023-03-08,"22,056",,396,,"21,596",,64,,998,18,"248,995","11,265","22,102,838",Africa,"1,002","55,815",89.0,,,3
Burkina Faso,2023-03-09,"22,056",,396,,"21,596",,64,,998,18,"248,995","11,265","22,102,838",Africa,"1,002","55,815",89.0,,,3
Burkina Faso,2023-03-10,"22,056",,396,,"21,596",,64,,998,18,"248,995","11,265","22,102,838",Africa,"1,002","55,815",89.0,,,3
Burundi,2023-03-02,"53,631",,38,,"53,569",,24,,"4,248",3,"345,742","27,386","12,624,840",Africa,235,"332,233",37.0,,,2
Burundi,2023-03-03,"53,631",,38,,"53,569",,24,,"4,248",3,"345,742","27,386","12,624,840",Africa,235,"332,233",37.0,,,2
Burundi,2023-03-04,"53,631",,38,,"53,569",,24,,"4,248",3,"345,742","27,386","12,624,840",Africa,235,"332,233",37.0,,,2
Burundi,2023-03-05,"53,631",,38,,"53,569",,24,,"4,248",3,"345,742","27,386","12,624,840",Africa,235,"332,233",37.0,,,2
Burundi,2023-03-06,"53,631",,38,,"53,569",,24,,"4,248",3,"345,742","27,386","12,624,840",Africa,235,"332,233",37.0,,,2
Burundi,2023-03-07,"53,631",,38,,"53,569",,24,,"4,248",3,"345,742","27,386","12,624,840",Africa,235,"332,233",37.0,,,2
Burundi,2023-03-08,"53,631",,38,,"53,569",,24,,"4,248",3,"345,742","27,386","12,624,840",Africa,235,"332,233",37.0,,,2
Burundi,2023-03-09,"53,631",,38,,"53,569",,24,,"4,248",3,"345,742","27,386","12,624,840",Africa,235,"332,233",37.0,,,2
Burundi,2023-03-10,"53,631",,38,,"53,569",,24,,"4,248",3,"345,742","27,386","12,624,840",Africa,235,"332,233",37.0,,,2
CAR,2023-03-02,"15,368",,113,,"15,200",,55,2,"3,063",23,"81,294","16,205","5,016,678",Africa,326,"44,395",62.0,,,11
CAR,2023-03-03,"15,368",,113,,"15,200",,55,2,"3,063",23,"81,294","16,205","5,016,678",Africa,326,"44,395",62.0,,,11
CAR,2023-03-04,"15,368",,113,,"15,200",,55,2,"3,063",23,"81,294","16,205","5,016,678",Africa,326,"44,395",62.0,,,11
CAR,2023-03-05,"15,368",,113,,"15,200",,55,2,"3,063",23,"81,294","16,205","5,016,678",Africa,326,"44,395",62.0,,,11
CAR,2023-03-06,"15,368",,113,,"15,200",,55,2,"3,063",23,"81,294","16,205","5,016,678",Africa,326,"44,395",62.0,,,11
CAR,2023-03-07,"15,368",,113,,"15,200",,55,2,"3,063",23,"81,294","16,205","5,016,678",Africa,326,"44,395",62.0,,,11
CAR,2023-03-08,"15,368",,113,,"15,200",,55,2,"3,063",23,"81,294","16,205","5,016,678",Africa,326,"44,395",62.0,,,11
CAR,2023-03-09,"15,368",,113,,"15,200",,55,2,"3,063",23,"81,294","16,205","5,016,678",Africa,326,"44,395",62.0,,,11
CAR,2023-03-10,"15,368",,113,,"15,200",,55,2,"3,063",23,"81,294","16,205","5,016,678",Africa,326,"44,395",62.0,,,11
Cabo Verde,2023-03-02,"63,244",,413,,"62,773",,58,23,"111,408",728,"401,622","707,482","567,678",Africa,9,"1,375",1.0,,,102
Cabo Verde,2023-03-03,"63,244",,413,,"62,773",,58,23,"111,408",728,"401,622","707,482","567,678",Africa,9,"1,375",1.0,,,102
Cabo Verde,2023-03-04,"63,244",,413,,"62,773",,58,23,"111,408",728,"401,622","707,482","567,678",Africa,9,"1,375",1.0,,,102
Cabo Verde,2023-03-05,"63,244",,413,,"62,773",,58,23,"111,408",728,"401,622","707,482","567,678",Africa,9,"1,375",1.0,,,102
Cabo Verde,2023-03-06,"63,244",,413,,"62,773",,58,23,"111,408",728,"401,622","707,482","567,678",Africa,9,"1,375",1.0,,,102
Cabo Verde,2023-03-07,"63,244",,413,,"62,773",,58,23,"111,408",728,"401,622","707,482","567,678",Africa,9,"1,375",1.0,,,102
Cabo Verde,2023-03-08,"63,244",,413,,"62,773",,58,23,"111,408",728,"401,622","707,482","567,678",Africa,9,"1,375",1.0,,,102
Cabo Verde,2023-03-09,"63,244",,413,,"62,773",,58,23,"111,408",728,"401,622","707,482","567,678",Africa,9,"1,375",1.0,,,102
Cabo Verde,2023-03-10,"63,244",,413,,"62,773",,58,23,"111,408",728,"401,622","707,482","567,678",Africa,9,"1,375",1.0,,,102
Cambodia,2023-03-02,"138,719",+2,"3,056",,"135,657",+1,6,,"8,080",178,"3,091,420","180,062","17,168,639",Asia,124,"5,618",6.0,0.1,,0.3
Cambodia,2023-03-03,"138,719",,"3,056",,"135,657",,6,,"8,080",178,"3,091,420","180,062","17,168,639",Asia,124,"5,618",6.0,,,0.3
